Generated using GEOMAGIA50.v3.3 on Nov/28/2023
Age[yr.AD],Sigma-ve[yr.],Sigma+ve[yr.],SigmaAgeID,N_Ba,n_Ba[meas.],n_Ba[acc.],Ba[microT],SigmaBa[microT],VDM[E22_AmE2],SigmaVDM[E22_AmE2],N_Dir,n_Dir[meas.],n_Dir[acc.],Dec[deg.],Inc[deg.],Alpha95[deg.],K,MaxAF[mT],MaxTemp[deg.C],PubDataID,SiteName,LocationName,SiteLat[deg.],SiteLon[deg.],CountryRegionID,ArcheoVolcanic,MatID,PIMethID,AltMonID,MDMonID,CoolRID,AnisoID,DirMethID,DirAnalysisID,DatMethID,SpecTypeID,RefID,CompilationID,UploadMonth,UploadYear,Uploader,Editor,LastEditDate,UID,CrossUID,CrossRefID
      -16950,         600,         600,           2,           1,        -999,           7,       29.70,        5.70,        6.74,        1.29,           1,        -999,           5,      359.10,       33.70,        5.80,      174.50,        -999,        -999,-999,S3,Chichinautzin Volcanic Field - Maninal,     19.2200,    260.7900,          27,Volcanic,4,2,1,-1,          -1,          -1,           3,           1,102,1,         110,1001;1006;1011,-999,2007,Fabio Donadini,Gwena&#235;l Herv&#233;,5/1/2019,2765,-1,-1
      -16950,         600,         600,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           6,           6,        -999,        6.00,       32.80,        3.00,      513.00,        -999,        -999,-999,M-6,Sierra Chichinautzin - Malinale,     19.2100,    260.7900,          27,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,103,1,         848,-1,5,2019,Gwenael Herve,-999,-999,11982,-1,-1
      -16900,          -1,          -1,           2,           1,        -999,           2,       19.80,        0.80,        5.03,        0.20,           1,        -999,          15,     -999.00,       12.20,       12.00,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3401,-1,-1
      -16816,          -1,          -1,           2,           1,        -999,           2,       19.49,        1.30,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,80,294.1-295.84 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1252,-1,-1
      -16800,          -1,          -1,           2,           1,        -999,           1,       17.70,     -999.00,        4.56,     -999.00,           1,        -999,           5,     -999.00,        5.10,        7.60,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3402,-1,-1
      -16730,         120,         120,           2,           1,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,          10,      358.80,       45.00,        4.20,      131.00,        -999,        -999,JL,-999,Chichinautzin Volcanic Field - Ajusco,     19.1990,    260.7500,          27,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,103,1,         143,1001,5,2019,Maxwell Brown,-999,-999,11904,-1,-1
      -16717,         978,         978,          -1,           3,        -999,           3,       30.80,        6.00,        5.36,        1.04,          13,        -999,          13,      335.90,       58.70,        3.80,      118.74,        -999,        -999,Molc,Molcajete de Erendira,Michoacan-Guanajuato Volcanic Field,     19.8381,    258.1254,          27,Volcanic,4,4,1,1,          -1,          -1,           1,           1,102,1,         912,-1,9,2020,Gwenael Herve,-999,-999,13134,-1,-1
      -16621,          -1,          -1,           2,           1,        -999,           2,       20.37,        0.71,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,79,291.6-293.6 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1253,-1,-1
      -16550,        3100,        3100,           2,        -999,           9,           7,       24.10,        3.20,        5.22,        0.69,           8,           9,           8,       17.00,       39.10,        3.60,      234.00,        -999,        -999,-999,MC21,Moulet-Mercenat,     45.8727,      3.0068,           3,Volcanic,4,1,1,-1,          -1,          -1,           3,           1,113,1,         828,-1,5,2019,Maxwell Brown,-999,-999,11856,-1,-1
      -16450,        5400,        5400,           2,        -999,           8,           4,       23.50,        2.10,        4.07,        0.36,           8,           8,           8,       -2.00,       59.10,        6.00,       85.00,        -999,        -999,-999,MC20,Blanzat 1,     45.8270,      3.0695,           3,Volcanic,4,1,1,-1,          -1,          -1,           3,           1,107,1,         828,-1,5,2019,Maxwell Brown,-999,-999,11855,-1,-1
      -16426,          -1,          -1,           2,           1,        -999,           2,       15.95,        1.67,        3.70,        0.39,           1,        -999,           1,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,78,285.68-289.9 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1254,-1,133
      -16426,          -1,          -1,           2,           1,        -999,           1,       33.20,     -999.00,        7.71,     -999.00,           1,        -999,           1,     -999.00,       30.50,     -999.00,     -999.00,        -999,        -999,78,287.4 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,1,1,-1,          -1,          -1,           0,           0,106,1,         133,1001;1006;1011,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,3302,-1,-1
      -16400,          -1,          -1,           2,           1,        -999,           2,       27.10,        2.90,        6.15,        0.66,           1,        -999,           5,     -999.00,       33.60,       12.20,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3403,-1,-1
      -16150,        4500,        4500,           2,        -999,           9,           7,       40.20,        5.80,        8.56,        1.24,           6,           9,           6,       -3.00,       40.90,        7.60,       63.00,        -999,        -999,-999,MC28,Fontfreyde,     45.7018,      3.0010,           3,Volcanic,4,1,1,-1,          -1,          -1,           3,           1,104,1,         828,-1,5,2019,Maxwell Brown,-999,-999,11860,-1,-1
      -16110,         680,         620,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,        0.80,       58.30,     -999.00,     -999.00,        -999,        -999,-999,Kimama flow,Craters of the Moon Lava Field,     43.0000,    246.4000,          75,Volcanic,4,-1,-1,-1,          -1,          -1,           0,           0,102,0,         244,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,5319,-1,-1
      -16100,          -1,          -1,           2,           1,        -999,           4,       33.90,        3.90,        7.56,        0.87,           1,        -999,           4,     -999.00,       35.70,       10.20,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3404,-1,-1
      -16050,        3000,        3000,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,        -999,           9,      359.80,      -53.70,        5.80,     -999.00,          80,         600,NK07,Hawea lava flow,Taupo Volcanic Zone - Okataina Volcanic Centre,    -38.1830,    176.5700,          35,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           0,109,1,         433,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,8287,-1,-1
      -16019,          -1,          -1,           2,           1,        -999,           2,       21.60,       15.59,        4.72,        3.40,           1,        -999,           3,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,77,282.61-282.96 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1255,-1,133
      -16019,          -1,          -1,           2,           1,        -999,           3,       32.30,        9.20,        7.05,        2.01,           1,        -999,           3,     -999.00,       38.20,       13.60,     -999.00,        -999,        -999,77,282.3 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,1,1,-1,          -1,          -1,           0,           0,106,1,         133,1001;1006;1011,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,3303,-1,-1
      -16000,        9000,        9000,           2,           1,        -999,           2,       24.00,        2.60,        3.36,        0.36,           1,        -999,           7,      238.20,      -76.20,        1.30,     -999.00,        -999,        -999,-999,Am2,Amsterdam Island,    -37.5000,     77.3000,          36,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107,1,         148,1001;1006,-999,2007,Fabio Donadini,-999,-999,3507,-1,-1
      -15911,         809,         809,          -1,           3,        -999,           3,       50.70,        3.20,       11.54,        0.73,          13,        -999,          13,       19.90,       33.20,        4.00,       72.07,        -999,        -999,ZP,Molcajete Zipiajo,Michoacan-Guanajuato Volcanic Field,     19.8127,    257.9712,          27,Volcanic,4,4,1,1,          -1,          -1,           1,           1,102,1,         912,-1,9,2020,Gwenael Herve,-999,-999,13133,-1,-1
      -15910,         670,         670,           2,           1,        -999,           3,       14.30,        4.00,        3.67,        1.03,           1,        -999,           6,        7.90,        8.50,        4.40,     -999.00,        -999,        -999,094:096:100,Halina Pali I,Hawaii Island - Kilauea,     19.2700,    204.7100,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,103,1,          88,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,2443,-1,-1
      -15743,          -1,          -1,           1,        -999,        -999,        -999,       33.90,        4.70,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,GC23,-999,-999,     19.7000,    246.4000,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         375,-1,-999,2009,Fabio Donadini,-999,-999,6837,-1,-1
      -15704,         476,         547,           2,        -999,           5,           4,       29.80,        3.30,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,-999,W4620,Hawaii Island,     19.7556,    204.8758,          18,Volcanic,4,2,1,-1,          -1,          -1,          -1,          -1,102,1,         825,-1,5,2019,Maxwell Brown,-999,-999,11833,-1,-1
      -15700,          -1,          -1,           2,           1,        -999,           3,       41.70,        6.40,        9.22,        1.41,        -999,        -999,           3,     -999.00,       36.80,        8.80,     -999.00,        -999,        -999,-999,11,Hawaii Island - Mauna Loa (HDSP Core),     19.7500,    204.9200,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,102;109,1,         140,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3482,-1,-1
      -15526,          -1,          -1,           2,           1,        -999,           3,       26.50,        1.91,        5.43,        0.39,           1,        -999,           3,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,76,280.16-280.76 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1256,-1,133
      -15526,          -1,          -1,           2,           1,        -999,           2,       37.90,        0.10,        7.77,        0.02,           1,        -999,           3,     -999.00,       44.70,        2.00,     -999.00,        -999,        -999,76,280.1 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,1,1,-1,          -1,          -1,           0,           0,106,1,         133,1001;1006;1011,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,3304,-1,-1
      -15350,        4000,        4000,           2,        -999,          10,           1,       30.00,     -999.00,        5.09,     -999.00,           8,          10,           8,       -3.60,       60.60,        9.80,       33.00,        -999,        -999,-999,MC31,Mazaye,     45.7883,      2.8598,           3,Volcanic,4,1,1,-1,          -1,          -1,           3,           1,104,1,         828,-1,5,2019,Maxwell Brown,-999,-999,11862,-1,-1
      -15248,           0,           0,           2,           1,        -999,           4,       20.43,        3.88,        4.73,        0.90,           1,        -999,           6,      340.50,       30.90,        4.40,     -999.00,        -999,        -999,PI,-999,Hawaii Island - Manua Loa,     19.7000,    204.1000,          18,Volcanic,4,2,6,-1,          -1,          -1,           0,           0,102,1,         128,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3229,-1,-1
      -15220,         430,         430,           2,           1,        -999,           5,       44.00,        7.10,        7.70,        1.24,           1,        -999,           6,      339.70,       58.20,        4.60,      212.80,        -999,        -999,-999,M10,Michoacan - Guanajuato Volcanic Field - La Mina,     19.7100,    258.5800,          27,Volcanic,4,2,1,-1,          -1,          -1,           3,           1,102,1,         110,1001;1006;1011,-999,2007,Fabio Donadini,Gwena&#235;l Herv&#233;,5/1/2019,2766,-1,-1
      -15220,         430,         430,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,        -999,        -999,      345.50,        4.60,        2.20,      633.00,        -999,        -999,11,-999,Michoacan - Guanajuato Volcanic Field - La Mina,     19.7000,    258.6000,          27,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,0,1,         377,-1,-999,2009,Fabio Donadini,Gwena&#235;l Herv&#233;,5/1/2019,6894,-1,-1
      -15200,          -1,          -1,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,        2.80,       29.20,     -999.00,     -999.00,        -999,        -999,-999,Pahoehoe-lava tube-welded spatter,Tabernacle Hill Lava Field,     38.9000,    247.5000,          71,Volcanic,4,-1,-1,-1,          -1,          -1,           0,           0,127,0,         244,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,5318,-1,-1
      -15162,         428,         496,           2,        -999,           5,           3,       47.00,        6.30,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,-999,W4971,Hawaii Island,     19.7205,    204.8800,          18,Volcanic,4,2,1,-1,          -1,          -1,          -1,          -1,102,1,         825,-1,5,2019,Maxwell Brown,-999,-999,11832,-1,-1
      -15150,         900,         900,           2,        -999,          26,           7,       25.30,        0.40,        3.40,        0.05,        -999,          21,          19,       78.90,       86.30,        3.20,      111.60,        -999,        -999,-999,Lava Flow 3,Tianchi,     42.0290,    128.0707,           7,Volcanic,4,1,1,-1,          -1,          -1,           3,           0,107,1,         829,-1,5,2019,Maxwell Brown,-999,-999,11872,-1,-1
      -15150,         900,         900,           2,        -999,          24,           7,       25.00,        0.30,        6.10,        0.10,        -999,          18,          16,      167.50,      -25.10,        8.10,       21.80,        -999,        -999,-999,Lava Flow 4,Tianchi,     42.0290,    128.0707,           7,Volcanic,4,1,1,-1,          -1,          -1,           3,           0,107,1,         829,-1,5,2019,Maxwell Brown,-999,-999,11873,-1,-1
      -15065,         463,         494,          -1,           4,        -999,           4,       29.10,        1.30,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,-999,HA55,Hawaii Island,     19.7720,   -155.1000,          18,Volcanic,4,20,3,2,          -1,          -1,          -1,          -1,102,1,         865,-1,5,2019,Maxwell Brown,-999,-999,12191,-1,-1
      -15000,          -1,          -1,           2,           1,        -999,           1,       43.00,     -999.00,       10.73,     -999.00,           1,        -999,           3,     -999.00,       17.70,       15.60,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3405,-1,-1
      -14998,          -1,          -1,           2,           1,        -999,           2,       20.40,       11.29,        4.43,        2.45,           1,        -999,           2,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,75,274.58-278.26 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1257,-1,133
      -14998,          -1,          -1,           2,           1,        -999,           1,       28.80,     -999.00,        6.25,     -999.00,           1,        -999,           2,     -999.00,       38.90,        8.20,     -999.00,        -999,        -999,75,276.6 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,1,1,-1,          -1,          -1,           0,           0,106,1,         133,1001;1006;1011,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,3305,-1,-1
      -14900,         290,         290,          -1,           3,        -999,           3,       69.90,        4.80,       13.80,        0.95,          15,        -999,          15,      345.10,       48.20,        2.70,      208.58,        -999,        -999,DCR,Dos Cerros,Sierra del Chichinautzin Volcanic Field,     19.1557,    261.1316,          27,Volcanic,4,4,1,1,          -1,          -1,           1,           1,102,1,         912,-1,9,2020,Gwenael Herve,-999,-999,13132,13159,913
      -14800,         750,         750,          -1,           4,        -999,           4,       63.80,        2.60,       15.08,        0.61,          24,        -999,          24,        8.80,       27.90,        2.60,      132.80,        -999,        -999,TCM,Tecuitlapa mar,Eastern Trans-Mexican Volcanic Belt,     19.1210,    262.4560,          27,Volcanic,4,4,1,1,          -1,          -1,           1,           1,104,1,         912,-1,9,2020,Gwenael Herve,-999,-999,13131,-1,-1
      -14800,         750,         750,          -1,           9,        -999,        -999,       61.00,        1.00,       14.64,        0.24,           8,           9,           8,       11.50,       25.50,        3.40,      230.80,         125,        -999,-999,DV,Eastern Trans-Mexican Volcanic Belt,     19.1210,    -97.5374,          27,Volcanic,4,10,-1,-1,          -1,          -1,           3,           1,104,1,         792,-1,5,2019,Gwenael Herve,-999,-999,11239,-1,-1
      -14751,         840,         835,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,      356.10,       24.00,        2.20,     -999.00,        -999,        -999,-999,3B337,Hawaii Island - Mauna Loa,     19.4580,   -155.9330,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           2,           1,102,1,          26,1001;1006,5,2019,Maxwell Brown,-999,-999,12734,-1,-1
      -14750,         150,         150,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           6,           6,        -999,        2.70,       22.30,        3.80,      317.00,        -999,        -999,-999,TC-5,Sierra Chichinautzin - Tres Cumbres,     19.0600,    260.7900,          27,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,103,1,         848,-1,5,2019,Gwenael Herve,-999,-999,11981,-1,-1
      -14700,         600,         600,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,        -999,           8,       10.00,       45.00,        5.10,      174.00,        -999,        -999,MMA-44,Dos Cerros 2,Sierra de Chichinautzin,     19.1560,    261.1310,          27,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,102,1,         913,-1,9,2020,Gwenael Herve,-999,-999,13159,13132,912
      -14600,          -1,          -1,           2,           1,        -999,           1,       34.50,     -999.00,        8.78,     -999.00,           1,        -999,           3,     -999.00,       11.80,        3.80,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3406,-1,-1
      -14600,         350,         350,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,        -999,           8,        2.00,       50.00,        6.20,      154.00,        -999,        -999,MMA-46,Dos Cerros 1,Sierra de Chichinautzin,     19.1170,    261.0900,          27,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,102,1,         913,-1,9,2020,Gwenael Herve,-999,-999,13158,-1,-1
      -14440,          -1,          -1,           0,           5,           7,           5,       48.34,       10.87,        8.70,        1.96,        -999,        -999,        -999,        1.10,       56.00,        1.70,     -999.00,        -999,        -999,-999,B3614,Hawaii Island - Mauna Loa,     19.0850,   -155.5930,          18,Volcanic,4,1,1,-1,           1,          -1,           2,           1,103,1,          26,1001;1006,5,2019,Maxwell Brown,-999,-999,12735,-1,-1
      -14400,          -1,          -1,           2,           1,        -999,           3,       16.92,        0.98,        4.31,        0.25,           1,        -999,           3,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,74,267.19-269.24 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1258,-1,133
      -14400,          -1,          -1,           2,           1,        -999,           1,       25.20,     -999.00,        6.42,     -999.00,           1,        -999,           3,     -999.00,       11.60,        8.60,     -999.00,        -999,        -999,74,268 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,1,1,-1,          -1,          -1,           0,           0,106,1,         133,1001;1006;1011,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,3306,-1,-1
      -14361,         573,         514,           2,        -999,           5,           5,       30.90,        7.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,-999,W4627,Hawaii Island,     19.7220,    204.8913,          18,Volcanic,4,2,1,-1,          -1,          -1,          -1,          -1,102,1,         825,-1,5,2019,Maxwell Brown,-999,-999,11831,-1,-1
      -14300,          -1,          -1,           2,           1,        -999,           1,       34.20,     -999.00,        8.80,     -999.00,           1,        -999,           4,     -999.00,        6.30,       11.60,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3407,-1,-1
      -14234,         193,         201,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          10,        -999,        -999,        4.90,       16.90,        3.60,     -999.00,        -999,        -999,41c (composite site),Mo`omo`onui Gulch,Maui - Haleakala Volcano,     20.7423,    203.9934,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         253,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,7660,-1,-1
      -14130,         930,        1580,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,      355.90,       57.00,     -999.00,     -999.00,        -999,        -999,-999,Big Southern Butte-Section corner 4656 flows,Cerro Grande Lava Field,     43.3000,    247.2000,          75,Volcanic,4,-1,-1,-1,          -1,          -1,           0,           0,102,0,         244,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,5317,-1,-1
      -13902,         514,         591,           2,           1,        -999,           4,       36.60,        3.40,        6.70,        0.62,           1,          12,          12,      357.50,       54.60,        1.40,      916.00,          30,        -999,22,9B973,Hawaii Island - Kilauea,     19.0700,    204.4400,          18,Volcanic,4,2,1,-1,           2,          -1,           1,           0,103,1,          87,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,2420,-1,-1
      -13900,          -1,          -1,           2,           1,        -999,           2,       33.50,        3.50,        8.62,        0.90,           1,        -999,           3,     -999.00,        6.80,        4.80,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3408,-1,-1
      -13751,          -1,          -1,           2,           1,        -999,           2,       13.55,        1.55,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,72,263.23-265.08 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1259,-1,-1
      -13680,          -1,          -1,           1,        -999,        -999,        -999,       39.30,        3.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,GC67,-999,-999,     17.4000,    246.8000,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         375,-1,-999,2009,Fabio Donadini,-999,-999,6868,-1,-1
      -13600,          -1,          -1,           2,           1,        -999,           3,       38.90,        5.30,       10.01,        1.36,           1,        -999,          10,     -999.00,        6.30,       13.40,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3409,-1,-1
      -13550,        1500,        1500,           2,           8,        -999,           8,       29.50,        2.00,        5.58,        0.38,           8,        -999,           8,       -3.00,       52.00,     -999.00,     -999.00,        -999,        -999,-999,VU01-02,Vulcano,     38.4100,     14.9400,          11,Volcanic,4,1,1,-1,          -1,          -1,           2,           0,113,1,         826,-1,5,2019,Maxwell Brown,-999,-999,11837,-1,-1
      -13550,         450,         450,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,        -999,         104,      353.30,       48.10,        2.10,     -999.00,          80,         580,RD,Lentia complex Cala del Formaggio rhyolite,Vulcano Island,     38.4000,     14.9500,          11,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           0,113,1,         415,-1,-999,2009,Fabio Donadini,-999,-999,8166,-1,-1
      -13540,         485,         416,           2,           1,        -999,           1,       18.40,     -999.00,        4.58,     -999.00,        -999,        -999,        -999,      354.80,       18.00,        8.10,     -999.00,        -999,        -999,-999,3B253,Hawaii Island - Hualalai,     19.6580,    204.0400,          18,Volcanic,4,1,1,-1,           1,          -1,           2,           1,102,1,          26,1001;1006,-999,2007,Fabio Donadini,Maxwell Brown,5/1/2019,552,-1,-1
      -13502,          -1,          -1,          -1,           2,           2,           1,       36.00,     -999.00,        8.36,     -999.00,           2,           2,           1,     -999.00,       30.50,     -999.00,     -999.00,        -999,        -999,71,260.5 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,1,1,-1,          -1,          -1,           0,           0,106,1,         133,1001,6,2014,Maxwell Brown,-999,-999,9864,-1,-1
      -13450,         510,        1110,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,      359.60,       45.40,     -999.00,     -999.00,        -999,        -999,-999,Lava Creek flow,Craters of the Moon Lava Field,     43.5000,    246.5000,          75,Volcanic,4,-1,-1,-1,          -1,          -1,           0,           0,102,0,         244,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,5316,-1,-1
      -13426,          -1,          -1,           2,           1,        -999,           3,       36.98,        2.90,        8.59,        0.67,           1,        -999,           1,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,71,259.12-261.07 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1260,-1,133
      -13253,         184,         175,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,        -999,        -999,        9.00,       19.60,        2.90,     -999.00,        -999,        -999,39,Lava in floor of Kawaipapa Stream,Maui - Haleakala Volcano,     20.7673,    203.9940,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         253,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,7658,-1,-1
