,t,lat,lon,F,dF,D,dD,I,dI,colat,rad,dt,FID,UID
5564,1800.0,58.2,68.3,,,,,72.8,2.4,31.8,6371.2,100,ERDA/2101/,5564
5565,1805.0,52.3,104.2,,,,,69.7,2.4,37.7,6371.2,100,ERDA/2101/,5565
5566,1805.0,56.9,62.5,,,,,66.8,2.4,33.1,6371.2,100,ERDA/2101/,5566
5567,1805.0,54.5,20.2,,,,,68.3,2.4,35.5,6371.2,100,ERDA/2101/,5567
5568,1805.0,54.5,20.2,,,,,71.1,2.4,35.5,6371.2,100,ERDA/2101/,5568
5569,1805.0,55.7,37.3,49000.0,5000.0,,,68.6,2.4,34.3,6371.2,100,ERDA/2101/,5569
5570,1805.0,59.3,39.7,61000.0,5000.0,,,77.3,2.4,30.700000000000003,6371.2,100,ERDA/2101/,5570
5571,1805.0,40.8,14.2,40290.0,7830.0,-15.7,4.1,53.1,2.4,49.2,6371.2,100,ERDA/2101/,5571
5572,1805.0,54.5,36.1,,,,,64.5,2.4,35.5,6371.2,100,ERDA/2101/,5572
5573,1805.0,51.7,107.5,,,,,69.7,2.4,38.3,6371.2,100,ERDA/2101/,5573
5574,1805.0,39.7,64.3,39900.0,8000.0,,,51.2,2.8,50.3,6371.2,100,ERDA/2101/,5574
5575,1805.0,41.3,60.5,46100.0,5000.0,,,62.1,2.4,48.7,6371.2,100,ERDA/2101/,5575
5576,1805.0,41.3,60.5,46700.0,5000.0,,,54.8,3.0,48.7,6371.2,100,ERDA/2101/,5576
5577,1805.0,51.9,10.2,,,-3.8,5.8,64.8,2.4,38.1,6371.2,100,ERDA/2101/,5577
5578,1805.0,54.7,25.5,,,,,60.1,2.4,35.3,6371.2,100,ERDA/2101/,5578
5579,1805.0,39.7,64.3,,,,,50.5,5.3,50.3,6371.2,100,ERDA/2101/,5579
5580,1805.0,39.7,64.3,,,,,50.5,5.3,50.3,6371.2,100,ERDA/2101/,5580
5581,1805.0,52.3,104.2,,,,,70.7,2.4,37.7,6371.2,100,ERDA/2101/,5581
5582,1805.0,57.5,63.0,,,,,65.3,2.4,32.5,6371.2,100,ERDA/2101/,5582
5583,1805.0,57.5,63.0,,,,,70.8,2.7,32.5,6371.2,100,ERDA/2101/,5583
5584,1805.0,52.3,104.2,,,,,60.0,2.4,37.7,6371.2,100,ERDA/2101/,5584
5585,1805.0,57.5,60.5,,,,,71.5,2.4,32.5,6371.2,100,ERDA/2101/,5585
5586,1805.0,56.9,62.5,,,,,72.2,2.4,33.1,6371.2,100,ERDA/2101/,5586
5587,1805.0,59.8,30.5,,,,,76.5,2.4,30.200000000000003,6371.2,100,ERDA/2101/,5587
5588,1805.0,40.8,14.2,,,-23.4,4.5,56.6,2.4,49.2,6371.2,100,ERDA/2101/,5588
5589,1805.0,54.5,36.1,,,,,64.9,2.4,35.5,6371.2,100,ERDA/2101/,5589
5590,1810.0,40.2,24.2,38600.0,5000.0,,,,,49.8,6371.2,100,ERDA/2101/,5590
5591,1810.0,40.0,116.2,49800.0,5000.0,,,,,50.0,6371.2,100,ERDA/2101/,5591
5592,1810.0,40.0,116.2,54800.0,5000.0,,,,,50.0,6371.2,100,ERDA/2101/,5592
5593,1810.0,41.3,60.5,44900.0,5000.0,,,56.7,3.0,48.7,6371.2,100,ERDA/2101/,5593
5594,1810.0,41.3,60.5,47300.0,5000.0,,,58.4,2.4,48.7,6371.2,100,ERDA/2101/,5594
5595,1810.0,56.6,85.0,,,,,68.1,2.4,33.4,6371.2,100,ERDA/2101/,5595
5596,1810.0,56.0,92.9,,,,,70.5,2.4,34.0,6371.2,100,ERDA/2101/,5596
5597,1810.0,54.0,107.5,60900.0,7700.0,,,,,36.0,6371.2,100,ERDA/2101/,5597
5598,1810.0,41.7,44.8,,,,,54.9,2.4,48.3,6371.2,100,ERDA/2101/,5598
5599,1810.0,54.5,36.1,,,,,63.4,2.4,35.5,6371.2,100,ERDA/2101/,5599
5600,1810.0,54.7,56.0,,,,,65.8,2.4,35.3,6371.2,100,ERDA/2101/,5600
5601,1810.0,52.3,104.2,,,,,72.0,2.4,37.7,6371.2,100,ERDA/2101/,5601
5602,1810.0,41.5,25.6,46500.0,5000.0,,,61.0,2.4,48.5,6371.2,100,ERDA/2101/,5602
5603,1810.0,47.7,19.5,51700.0,5000.0,,,,,42.3,6371.2,100,ERDA/2101/,5603
5604,1810.0,47.7,19.5,52600.0,5000.0,,,,,42.3,6371.2,100,ERDA/2101/,5604
5605,1810.0,41.3,60.5,44600.0,5000.0,,,53.0,2.4,48.7,6371.2,100,ERDA/2101/,5605
5606,1810.0,41.3,60.5,45600.0,5000.0,,,53.7,4.2,48.7,6371.2,100,ERDA/2101/,5606
5607,1810.0,-36.8,174.9,,,13.2,5.4,-63.1,2.4,126.8,6371.2,100,ERDA/2101/,5607
5608,1810.0,56.2,40.4,,,,,67.4,2.4,33.8,6371.2,100,ERDA/2101/,5608
5609,1810.0,54.5,20.2,,,,,63.9,2.4,35.5,6371.2,100,ERDA/2101/,5609
5610,1810.0,57.5,60.5,,,,,71.5,2.4,32.5,6371.2,100,ERDA/2101/,5610
5611,1810.0,58.0,56.6,,,,,72.8,2.4,32.0,6371.2,100,ERDA/2101/,5611
5612,1810.0,52.3,104.2,,,,,70.2,5.6,37.7,6371.2,100,ERDA/2101/,5612
5613,1810.0,55.7,37.3,50500.0,10100.0,,,73.0,2.4,34.3,6371.2,100,ERDA/2101/,5613
5614,1810.0,56.2,40.4,,,,,69.1,3.1,33.8,6371.2,100,ERDA/2101/,5614
5615,1810.0,58.3,26.7,,,,,73.8,2.4,31.700000000000003,6371.2,100,ERDA/2101/,5615
5616,1810.0,55.7,37.3,53600.0,5400.0,,,73.9,2.4,34.3,6371.2,100,ERDA/2101/,5616
5617,1810.0,42.0,45.0,45780.0,5000.0,,,55.5,2.4,48.0,6371.2,100,ERDA/2101/,5617
5618,1810.0,54.5,20.2,,,,,64.2,2.4,35.5,6371.2,100,ERDA/2101/,5618
5619,1810.0,55.0,59.2,,,,,72.3,2.4,35.0,6371.2,100,ERDA/2101/,5619
5620,1815.0,54.7,56.0,,,,,70.8,2.4,35.3,6371.2,100,ERDA/2101/,5620
5621,1815.0,56.3,44.0,57000.0,5000.0,,,69.5,2.4,33.7,6371.2,100,ERDA/2101/,5621
5622,1815.0,41.9,12.5,,,-12.7,4.7,58.7,2.4,48.1,6371.2,100,ERDA/2101/,5622
5623,1815.0,41.7,44.8,,,,,57.5,2.4,48.3,6371.2,100,ERDA/2101/,5623
5624,1815.0,55.2,60.0,,,,,63.1,2.4,34.8,6371.2,100,ERDA/2101/,5624
5625,1815.0,56.2,40.4,,,,,68.9,2.4,33.8,6371.2,100,ERDA/2101/,5625
5626,1815.0,59.3,56.7,,,,,68.3,2.4,30.700000000000003,6371.2,100,ERDA/2101/,5626
5627,1815.0,59.3,56.7,,,,,67.5,2.4,30.700000000000003,6371.2,100,ERDA/2101/,5627
5628,1815.0,54.7,56.0,,,,,66.4,2.4,35.3,6371.2,100,ERDA/2101/,5628
5629,1820.0,57.9,60.0,,,,,72.2,9.0,32.1,6371.2,100,ERDA/2101/,5629
5630,1820.0,55.7,37.3,50000.0,10000.0,,,67.2,2.4,34.3,6371.2,100,ERDA/2101/,5630
5631,1820.0,54.5,36.1,,,,,68.8,3.0,35.5,6371.2,100,ERDA/2101/,5631
5632,1820.0,56.0,92.9,,,,,71.7,4.1,34.0,6371.2,100,ERDA/2101/,5632
5633,1820.0,40.2,24.2,48900.0,5000.0,,,,,49.8,6371.2,100,ERDA/2101/,5633
5634,1820.0,55.7,37.3,45900.0,5000.0,,,68.8,2.4,34.3,6371.2,100,ERDA/2101/,5634
5635,1820.0,22.1,261.0,,,15.0,26.2,,,67.9,6371.2,100,ERDA/2101/,5635
5636,1820.0,57.9,60.0,,,,,64.9,3.1,32.1,6371.2,100,ERDA/2101/,5636
5637,1820.0,57.9,60.0,,,,,66.1,2.4,32.1,6371.2,100,ERDA/2101/,5637
5638,1820.0,50.0,36.1,,,,,65.6,3.0,40.0,6371.2,100,ERDA/2101/,5638
5639,1820.0,50.0,36.1,,,,,66.7,2.4,40.0,6371.2,100,ERDA/2101/,5639
5640,1820.0,56.9,62.5,,,,,67.1,11.6,33.1,6371.2,100,ERDA/2101/,5640
5641,1820.0,40.8,14.2,42770.0,5000.0,-9.0,4.3,55.1,2.4,49.2,6371.2,100,ERDA/2101/,5641
5642,1825.0,55.7,37.3,51500.0,5200.0,,,,,34.3,6371.2,100,ERDA/2101/,5642
5643,1825.0,54.7,25.5,,,,,73.2,2.4,35.3,6371.2,100,ERDA/2101/,5643
5644,1825.0,55.7,49.2,,,,,69.0,2.4,34.3,6371.2,100,ERDA/2101/,5644
5645,1825.0,58.0,56.5,,,,,66.8,2.4,32.0,6371.2,100,ERDA/2101/,5645
5646,1825.0,29.0,346.2,,,-23.3,4.2,54.6,2.4,61.0,6371.2,100,ERDA/2101/,5646
5647,1825.0,29.0,346.4,28320.0,5680.0,-21.3,4.5,54.5,2.6,61.0,6371.2,100,ERDA/2101/,5647
5648,1825.0,41.3,60.5,44600.0,5000.0,,,53.9,2.4,48.7,6371.2,100,ERDA/2101/,5648
5649,1825.0,41.3,60.5,45300.0,5000.0,,,51.2,4.2,48.7,6371.2,100,ERDA/2101/,5649
5650,1825.0,47.0,3.2,43700.0,5000.0,,,,,43.0,6371.2,100,ERDA/2101/,5650
5651,1825.0,54.7,25.5,,,,,66.5,2.4,35.3,6371.2,100,ERDA/2101/,5651
5652,1825.0,50.0,36.1,,,,,62.8,2.4,40.0,6371.2,100,ERDA/2101/,5652
5653,1825.0,55.7,49.2,,,,,75.7,2.4,34.3,6371.2,100,ERDA/2101/,5653
5654,1825.0,55.7,49.2,,,,,69.8,2.4,34.3,6371.2,100,ERDA/2101/,5654
5655,1825.0,52.3,104.2,,,,,70.0,2.4,37.7,6371.2,100,ERDA/2101/,5655
5656,1825.0,59.8,30.5,,,,,71.3,2.4,30.200000000000003,6371.2,100,ERDA/2101/,5656
5657,1825.0,55.1,73.3,,,,,69.4,6.8,34.9,6371.2,100,ERDA/2101/,5657
5658,1825.0,57.7,61.8,,,,,68.4,2.4,32.3,6371.2,100,ERDA/2101/,5658
5659,1825.0,57.7,61.8,,,,,69.5,4.2,32.3,6371.2,100,ERDA/2101/,5659
5660,1825.0,57.7,61.8,,,,,70.6,4.3,32.3,6371.2,100,ERDA/2101/,5660
5661,1825.0,41.5,23.4,42170.0,5000.0,,,,,48.5,6371.2,100,ERDA/2101/,5661
5662,1825.0,45.2,7.1,,,-13.3,8.7,67.0,3.4,44.8,6371.2,100,ERDA/2101/,5662
5663,1825.0,54.5,36.1,,,,,68.0,2.4,35.5,6371.2,100,ERDA/2101/,5663
5664,1825.0,56.2,40.4,,,,,68.6,2.4,33.8,6371.2,100,ERDA/2101/,5664
5665,1825.0,55.7,49.2,,,,,69.4,2.4,34.3,6371.2,100,ERDA/2101/,5665
5666,1825.0,49.8,24.0,,,,,71.8,2.4,40.2,6371.2,100,ERDA/2101/,5666
5667,1830.0,56.0,92.9,,,,,70.3,3.0,34.0,6371.2,100,ERDA/2101/,5667
5668,1830.0,56.0,92.9,,,,,71.2,3.0,34.0,6371.2,100,ERDA/2101/,5668
5669,1830.0,60.1,23.5,50400.0,5000.0,,,,,29.9,6371.2,100,ERDA/2101/,5669
5670,1830.0,58.0,56.5,,,,,68.7,2.4,32.0,6371.2,100,ERDA/2101/,5670
5671,1830.0,56.8,60.7,,,,,74.3,2.4,33.2,6371.2,100,ERDA/2101/,5671
5672,1830.0,55.1,73.3,,,,,68.0,3.1,34.9,6371.2,100,ERDA/2101/,5672
5673,1830.0,55.1,73.3,,,,,68.0,4.9,34.9,6371.2,100,ERDA/2101/,5673
5674,1830.0,43.2,40.3,44500.0,8900.0,,,,,46.8,6371.2,100,ERDA/2101/,5674
5675,1830.0,43.2,40.3,42000.0,8400.0,,,,,46.8,6371.2,100,ERDA/2101/,5675
5676,1830.0,59.3,39.7,51000.0,5000.0,,,75.7,2.4,30.700000000000003,6371.2,100,ERDA/2101/,5676
5677,1830.0,43.4,6.3,,,-16.2,5.4,62.9,2.4,46.6,6371.2,100,ERDA/2101/,5677
5678,1830.0,36.2,136.4,,,-1.6,3.6,47.3,2.4,53.8,6371.2,100,ERDA/2101/,5678
5679,1830.0,36.4,136.5,,,4.3,3.7,48.1,2.4,53.6,6371.2,100,ERDA/2101/,5679
5680,1830.0,57.0,24.0,,,,,65.1,2.4,33.0,6371.2,100,ERDA/2101/,5680
5681,1830.0,58.0,56.5,,,,,66.0,2.4,32.0,6371.2,100,ERDA/2101/,5681
5682,1830.0,56.8,60.7,,,,,67.5,4.8,33.2,6371.2,100,ERDA/2101/,5682
5683,1830.0,54.7,56.0,,,,,69.2,2.4,35.3,6371.2,100,ERDA/2101/,5683
5684,1830.0,53.8,27.6,,,,,69.9,2.4,36.2,6371.2,100,ERDA/2101/,5684
5685,1830.0,59.5,39.7,,,,,75.7,2.4,30.5,6371.2,100,ERDA/2101/,5685
5686,1830.0,52.0,47.5,,,,,60.7,3.4,38.0,6371.2,100,ERDA/2101/,5686
5687,1830.0,56.6,85.5,,,,,73.4,3.8,33.4,6371.2,100,ERDA/2101/,5687
5688,1830.0,51.5,358.8,44600.0,5000.0,,,,,38.5,6371.2,100,ERDA/2101/,5688
5689,1830.0,58.0,56.5,,,,,69.6,2.4,32.0,6371.2,100,ERDA/2101/,5689
5690,1830.0,58.0,56.5,,,,,69.7,2.4,32.0,6371.2,100,ERDA/2101/,5690
5691,1830.0,58.0,56.5,,,,,71.6,2.4,32.0,6371.2,100,ERDA/2101/,5691
5692,1835.0,41.3,60.5,49400.0,5000.0,,,66.1,2.4,48.7,6371.2,100,ERDA/2101/,5692
5693,1835.0,41.3,60.5,45700.0,9100.0,,,70.7,2.4,48.7,6371.2,100,ERDA/2101/,5693
5694,1835.0,54.7,25.5,,,,,65.0,2.4,35.3,6371.2,100,ERDA/2101/,5694
5695,1835.0,50.0,36.1,,,,,62.9,2.4,40.0,6371.2,100,ERDA/2101/,5695
5696,1835.0,59.3,56.7,,,,,71.6,3.8,30.700000000000003,6371.2,100,ERDA/2101/,5696
5697,1835.0,58.2,68.3,,,,,67.8,2.4,31.8,6371.2,100,ERDA/2101/,5697
5698,1835.0,41.3,60.5,45100.0,5000.0,,,64.2,2.4,48.7,6371.2,100,ERDA/2101/,5698
5699,1835.0,41.3,60.5,46200.0,5000.0,,,57.0,2.4,48.7,6371.2,100,ERDA/2101/,5699
5700,1835.0,41.3,60.5,45800.0,5000.0,,,49.2,2.4,48.7,6371.2,100,ERDA/2101/,5700
5701,1835.0,41.3,60.5,46900.0,5000.0,,,49.7,2.4,48.7,6371.2,100,ERDA/2101/,5701
5702,1835.0,40.8,14.2,,,-16.6,4.2,54.4,2.4,49.2,6371.2,100,ERDA/2101/,5702
5703,1835.0,40.8,14.2,,,-20.2,4.7,58.6,2.4,49.2,6371.2,100,ERDA/2101/,5703
5704,1835.0,40.8,14.2,47390.0,6110.0,-12.8,4.3,54.9,2.4,49.2,6371.2,100,ERDA/2101/,5704
5705,1835.0,51.7,107.5,,,,,70.2,2.4,38.3,6371.2,100,ERDA/2101/,5705
5706,1835.0,57.9,60.0,,,,,72.0,2.4,32.1,6371.2,100,ERDA/2101/,5706
5707,1835.0,40.6,356.8,,,-21.1,5.2,61.5,2.4,49.4,6371.2,100,ERDA/2101/,5707
5708,1835.0,55.7,49.2,,,,,69.0,2.4,34.3,6371.2,100,ERDA/2101/,5708
5709,1835.0,55.1,73.3,,,,,71.5,2.4,34.9,6371.2,100,ERDA/2101/,5709
5710,1835.0,56.6,85.0,,,,,67.9,2.4,33.4,6371.2,100,ERDA/2101/,5710
5711,1835.0,56.6,85.0,,,,,67.9,2.4,33.4,6371.2,100,ERDA/2101/,5711
5712,1835.0,52.3,104.2,,,,,70.0,2.4,37.7,6371.2,100,ERDA/2101/,5712
5713,1835.0,37.1,25.0,48790.0,5000.0,,,,,52.9,6371.2,100,ERDA/2101/,5713
5714,1835.0,41.3,60.5,49000.0,5000.0,,,54.8,2.4,48.7,6371.2,100,ERDA/2101/,5714
5715,1835.0,41.3,60.5,46100.0,9200.0,,,61.1,2.4,48.7,6371.2,100,ERDA/2101/,5715
5716,1835.0,34.8,114.3,,,,,42.1,2.4,55.2,6371.2,100,ERDA/2101/,5716
5717,1835.0,55.7,49.2,,,,,66.6,2.4,34.3,6371.2,100,ERDA/2101/,5717
5718,1835.0,54.9,24.0,,,,,63.7,2.4,35.1,6371.2,100,ERDA/2101/,5718
5719,1835.0,55.7,49.2,,,,,67.0,2.4,34.3,6371.2,100,ERDA/2101/,5719
5720,1835.0,55.1,73.3,,,,,71.0,2.4,34.9,6371.2,100,ERDA/2101/,5720
5721,1835.0,52.3,104.2,,,,,73.2,2.4,37.7,6371.2,100,ERDA/2101/,5721
5722,1840.0,55.7,37.3,49000.0,9800.0,,,65.0,2.4,34.3,6371.2,100,ERDA/2101/,5722
5723,1840.0,43.0,41.2,41700.0,8300.0,,,,,47.0,6371.2,100,ERDA/2101/,5723
5724,1840.0,43.0,41.2,40000.0,8000.0,,,,,47.0,6371.2,100,ERDA/2101/,5724
5725,1840.0,56.3,44.0,56000.0,5000.0,,,65.4,2.4,33.7,6371.2,100,ERDA/2101/,5725
5726,1840.0,56.3,44.0,58000.0,5000.0,,,71.1,2.4,33.7,6371.2,100,ERDA/2101/,5726
5727,1840.0,41.3,60.5,48100.0,5000.0,,,59.6,2.4,48.7,6371.2,100,ERDA/2101/,5727
5728,1840.0,41.3,60.5,47300.0,9500.0,,,54.9,2.4,48.7,6371.2,100,ERDA/2101/,5728
5729,1840.0,40.8,14.2,,,-11.9,4.6,57.5,2.4,49.2,6371.2,100,ERDA/2101/,5729
5730,1840.0,40.8,14.2,,,-16.6,4.4,55.8,2.4,49.2,6371.2,100,ERDA/2101/,5730
5731,1840.0,52.1,23.7,,,,,66.7,2.4,37.9,6371.2,100,ERDA/2101/,5731
5732,1840.0,52.1,23.7,,,,,67.1,2.4,37.9,6371.2,100,ERDA/2101/,5732
5733,1840.0,51.7,107.5,,,,,67.7,2.4,38.3,6371.2,100,ERDA/2101/,5733
5734,1840.0,43.0,280.2,66900.0,5280.0,,,,,47.0,6371.2,100,ERDA/2101/,5734
5735,1840.0,35.8,249.6,70900.0,16330.0,,,,,54.2,6371.2,100,ERDA/2101/,5735
5736,1840.0,55.7,37.3,55100.0,5500.0,,,70.9,2.4,34.3,6371.2,100,ERDA/2101/,5736
5737,1840.0,19.6,205.1,35000.0,5000.0,6.0,2.8,28.1,2.4,70.4,6371.2,100,ERDA/2101/,5737
5738,1840.0,43.1,280.5,49600.0,9900.0,,,,,46.9,6371.2,100,ERDA/2101/,5738
5739,1840.0,43.1,280.5,58500.0,5000.0,,,,,46.9,6371.2,100,ERDA/2101/,5739
5740,1840.0,43.2,280.7,57500.0,5000.0,,,,,46.8,6371.2,100,ERDA/2101/,5740
5741,1840.0,19.5,204.0,,,6.8,3.1,37.5,2.4,70.5,6371.2,100,ERDA/2101/,5741
5742,1840.0,19.5,204.1,,,5.9,3.2,40.0,2.4,70.5,6371.2,100,ERDA/2101/,5742
5743,1840.0,19.6,204.2,,,5.2,3.2,40.4,2.4,70.4,6371.2,100,ERDA/2101/,5743
5744,1840.0,19.6,204.3,,,6.1,3.1,35.7,2.5,70.4,6371.2,100,ERDA/2101/,5744
5745,1840.0,56.2,40.4,,,,,70.3,2.4,33.8,6371.2,100,ERDA/2101/,5745
5746,1840.0,56.0,92.9,,,,,75.8,2.4,34.0,6371.2,100,ERDA/2101/,5746
5747,1840.0,55.1,73.3,,,,,64.6,2.4,34.9,6371.2,100,ERDA/2101/,5747
5748,1840.0,55.1,73.3,,,,,71.1,2.4,34.9,6371.2,100,ERDA/2101/,5748
5749,1840.0,41.3,60.5,42700.0,5000.0,,,59.3,2.4,48.7,6371.2,100,ERDA/2101/,5749
5750,1840.0,41.3,60.5,45700.0,5000.0,,,57.5,2.4,48.7,6371.2,100,ERDA/2101/,5750
5751,1840.0,50.0,36.1,,,,,68.2,2.4,40.0,6371.2,100,ERDA/2101/,5751
5752,1840.0,55.0,59.2,,,,,70.7,3.0,35.0,6371.2,100,ERDA/2101/,5752
5753,1840.0,41.3,60.5,46700.0,5000.0,,,49.8,3.0,48.7,6371.2,100,ERDA/2101/,5753
5754,1840.0,41.3,60.5,46300.0,5000.0,,,53.9,2.6,48.7,6371.2,100,ERDA/2101/,5754
5755,1840.0,41.3,60.5,41200.0,8200.0,,,66.5,2.4,48.7,6371.2,100,ERDA/2101/,5755
5756,1840.0,41.3,60.5,46200.0,5000.0,,,65.0,2.4,48.7,6371.2,100,ERDA/2101/,5756
5757,1840.0,54.5,36.1,,,,,66.4,2.4,35.5,6371.2,100,ERDA/2101/,5757
5758,1840.0,49.8,24.0,,,,,63.1,2.4,40.2,6371.2,100,ERDA/2101/,5758
5759,1840.0,56.0,92.9,,,,,66.0,2.4,34.0,6371.2,100,ERDA/2101/,5759
5760,1840.0,57.9,60.0,,,,,66.6,3.1,32.1,6371.2,100,ERDA/2101/,5760
5761,1840.0,56.0,85.0,,,,,68.6,2.4,34.0,6371.2,100,ERDA/2101/,5761
5762,1840.0,57.9,60.0,,,,,77.0,2.4,32.1,6371.2,100,ERDA/2101/,5762
5763,1840.0,56.0,85.0,,,,,78.6,2.8,34.0,6371.2,100,ERDA/2101/,5763
5764,1845.0,37.5,15.0,45300.0,5000.0,-14.2,4.3,54.8,2.4,52.5,6371.2,100,ERDA/2101/,5764
5765,1845.0,55.7,37.3,47400.0,5000.0,,,64.0,2.4,34.3,6371.2,100,ERDA/2101/,5765
5766,1845.0,37.7,15.0,41000.0,8200.0,,,,,52.3,6371.2,100,ERDA/2101/,5766
5767,1845.0,37.5,14.0,34500.0,5000.0,,,,,52.5,6371.2,100,ERDA/2101/,5767
5768,1845.0,19.7,203.8,,,10.6,3.3,35.1,2.7,70.3,6371.2,100,ERDA/2101/,5768
5769,1845.0,37.8,15.0,,,-14.2,4.1,53.2,2.4,52.2,6371.2,100,ERDA/2101/,5769
5770,1845.0,46.5,48.0,,,,,59.4,7.8,43.5,6371.2,100,ERDA/2101/,5770
5771,1845.0,36.3,253.6,,,13.7,5.5,63.4,2.4,53.7,6371.2,100,ERDA/2101/,5771
5772,1845.0,56.2,40.4,,,,,69.9,2.7,33.8,6371.2,100,ERDA/2101/,5772
5773,1845.0,-35.9,144.5,,,1.6,5.8,-64.7,2.4,125.9,6371.2,100,ERDA/2101/,5773
5774,1845.0,43.0,41.2,48000.0,5000.0,,,,,47.0,6371.2,100,ERDA/2101/,5774
5775,1845.0,43.0,41.2,41000.0,8200.0,,,,,47.0,6371.2,100,ERDA/2101/,5775
5776,1845.0,57.9,60.0,,,,,70.5,2.4,32.1,6371.2,100,ERDA/2101/,5776
5777,1845.0,59.8,30.5,,,,,70.9,2.4,30.200000000000003,6371.2,100,ERDA/2101/,5777
5778,1845.0,58.2,68.3,,,,,72.4,2.4,31.8,6371.2,100,ERDA/2101/,5778
5779,1845.0,56.0,92.9,,,,,72.7,2.4,34.0,6371.2,100,ERDA/2101/,5779
5780,1845.0,58.2,68.3,,,,,72.8,3.8,31.8,6371.2,100,ERDA/2101/,5780
5781,1845.0,54.7,56.0,,,,,63.6,2.4,35.3,6371.2,100,ERDA/2101/,5781
5782,1845.0,58.2,68.3,,,,,71.9,4.1,31.8,6371.2,100,ERDA/2101/,5782
5783,1845.0,57.9,60.0,,,,,71.8,2.4,32.1,6371.2,100,ERDA/2101/,5783
5784,1845.0,52.3,104.2,,,,,62.4,2.4,37.7,6371.2,100,ERDA/2101/,5784
5785,1845.0,43.2,22.6,44700.0,5000.0,,,,,46.8,6371.2,100,ERDA/2101/,5785
5786,1845.0,40.8,14.2,45090.0,6410.0,-17.1,5.2,61.9,2.4,49.2,6371.2,100,ERDA/2101/,5786
5787,1845.0,56.8,60.7,,,,,71.6,2.4,33.2,6371.2,100,ERDA/2101/,5787
5788,1850.0,50.0,36.1,,,,,65.5,2.4,40.0,6371.2,100,ERDA/2101/,5788
5789,1850.0,56.0,92.9,,,,,71.7,2.4,34.0,6371.2,100,ERDA/2101/,5789
5790,1850.0,55.0,59.2,,,,,64.2,2.4,35.0,6371.2,100,ERDA/2101/,5790
5791,1850.0,58.0,56.5,,,,,68.1,3.1,32.0,6371.2,100,ERDA/2101/,5791
5792,1850.0,55.0,59.2,,,,,70.8,2.4,35.0,6371.2,100,ERDA/2101/,5792
5793,1850.0,47.2,102.8,49600.0,7200.0,,,67.2,3.5,42.8,6371.2,100,ERDA/2101/,5793
5794,1850.0,42.0,45.0,46750.0,5000.0,,,58.0,2.4,48.0,6371.2,100,ERDA/2101/,5794
5795,1850.0,41.0,48.0,44000.0,9800.0,,,,,49.0,6371.2,100,ERDA/2101/,5795
5796,1850.0,37.6,61.8,40600.0,8500.0,,,,,52.4,6371.2,100,ERDA/2101/,5796
5797,1850.0,47.3,5.0,45500.0,5000.0,,,,,42.7,6371.2,100,ERDA/2101/,5797
5798,1850.0,47.7,16.6,,,-10.7,5.4,62.7,2.4,42.3,6371.2,100,ERDA/2101/,5798
5799,1850.0,40.8,14.2,43230.0,5000.0,-15.2,3.8,49.6,2.4,49.2,6371.2,100,ERDA/2101/,5799
5800,1850.0,55.7,49.2,,,,,72.5,2.4,34.3,6371.2,100,ERDA/2101/,5800
5801,1850.0,55.7,49.2,,,,,56.0,6.8,34.3,6371.2,100,ERDA/2101/,5801
5802,1850.0,55.7,49.2,,,,,63.4,2.4,34.3,6371.2,100,ERDA/2101/,5802
5803,1850.0,55.7,49.2,,,,,67.4,2.4,34.3,6371.2,100,ERDA/2101/,5803
5804,1850.0,55.7,49.2,,,,,67.5,2.4,34.3,6371.2,100,ERDA/2101/,5804
5805,1850.0,55.7,49.2,,,,,68.2,3.1,34.3,6371.2,100,ERDA/2101/,5805
5806,1850.0,55.7,49.2,,,,,70.0,3.1,34.3,6371.2,100,ERDA/2101/,5806
5807,1850.0,58.0,56.5,,,,,72.2,2.4,32.0,6371.2,100,ERDA/2101/,5807
5808,1850.0,57.5,63.0,,,,,67.0,2.4,32.5,6371.2,100,ERDA/2101/,5808
5809,1850.0,56.0,92.9,,,,,76.8,2.4,34.0,6371.2,100,ERDA/2101/,5809
5810,1850.0,38.0,69.0,,,,,51.3,7.1,52.0,6371.2,100,ERDA/2101/,5810
5811,1850.0,39.7,64.3,,,,,52.5,4.1,50.3,6371.2,100,ERDA/2101/,5811
5812,1850.0,41.7,44.8,,,,,54.5,2.4,48.3,6371.2,100,ERDA/2101/,5812
5813,1850.0,38.0,69.0,,,,,55.3,6.1,52.0,6371.2,100,ERDA/2101/,5813
5814,1850.0,40.5,70.8,,,,,55.5,3.7,49.5,6371.2,100,ERDA/2101/,5814
5815,1850.0,39.7,64.3,,,,,56.2,6.8,50.3,6371.2,100,ERDA/2101/,5815
5816,1850.0,39.7,64.3,,,,,57.7,9.7,50.3,6371.2,100,ERDA/2101/,5816
5817,1850.0,39.7,64.3,,,,,57.8,5.0,50.3,6371.2,100,ERDA/2101/,5817
5818,1850.0,46.5,48.0,,,,,58.9,4.6,43.5,6371.2,100,ERDA/2101/,5818
5819,1850.0,38.0,69.0,,,,,59.4,2.8,52.0,6371.2,100,ERDA/2101/,5819
5820,1850.0,46.5,48.0,,,,,61.0,2.4,43.5,6371.2,100,ERDA/2101/,5820
5821,1850.0,46.5,48.0,,,,,62.0,3.5,43.5,6371.2,100,ERDA/2101/,5821
5822,1850.0,56.8,60.7,,,,,66.9,8.6,33.2,6371.2,100,ERDA/2101/,5822
